comment,sentiment,model,video_id,reviewed
"Điều gì khiến các bác cảm thấy suy nghĩ nhiều nhất khi định dốc hầu bao mua VF8?
1. Tôi chưa tiện trạm sạc
2. Tôi chờ xe điện 7 chỗ của Vinfast 
3. Tôi thấy thiết kế chưa hợp gu của mình.
4. Ý kiến khác
Các bác cùng chia sẻ nhé. Tipcar sẽ tập hợp tất cả các góp ý của các bác và gửi hãng. Có vẻ hãng cũng rất lắng nghe các góp ý.",,VF8,xt7OEJ7JvD0,false
"Sản phẩm tốt, giá hợp lý, hậu mãi cực tốt.",,VF8,xt7OEJ7JvD0,false
Cảm ơn bài review rất chất lượng ạ❤,,VF8,xt7OEJ7JvD0,false
cam ơn những chia sẻ tất hữu ích về chiếc xe vf8 từ tip car . Ủng hộ và thích xem tip car review,,VF8,xt7OEJ7JvD0,false
Rất thích xem a việt anh review.,,VF8,xt7OEJ7JvD0,false
Cảm ơn kênh cho nhiều thông tin thú vị.,,VF8,xt7OEJ7JvD0,false
Hay quá anh ơi,,VF8,xt7OEJ7JvD0,false
Bộ gầm chất lượng thật,,VF8,xt7OEJ7JvD0,false
"Ước mơ có 1 em ,xe tốt giá cũng hợp lý rồi.❤❤❤đẹp  nhìn khá chắc chắn.",,VF8,xt7OEJ7JvD0,false
😊Đang chờ vf 2 nhưng không biết bao giờ mới có.,,VF8,xt7OEJ7JvD0,false
Đánh giá rất trung thực,,VF8,xt7OEJ7JvD0,false
mong muốn vin sẽ ra một chiếc xe rộng rãi như vf8 nhưng vật liệu và giá tiền rẻ hơn . để người dân tiếp cận dễ hơn.,,VF8,xt7OEJ7JvD0,false
"Với mình thì chiếc Vf8 lux plus này có lẽ là chiếc xe đẹp và thú vị nhất trong dải sản phẩm của Vin, chiếc xe duy nhất của Vin mình có cảm tình và rất muốn mua nó, nếu quãng đường đi đạt khoảng 550km trở lên thì tuyệt vời.",,VF8,xt7OEJ7JvD0,false
Quá tuyệt vời,,VF8,xt7OEJ7JvD0,false
e thấy vin pha 2 màu như rollroyce đơn giản chỉ đem lại chỉ mang  sự lạ mắt ban đầu  nhưng về lâu dài thì sơn full 1 màu bao giờ cũng đẹp hơn,,VF8,xt7OEJ7JvD0,false
Em chưa gặp xe này ở đường bao h. Chắc ở khu vin nhiều,,VF8,xt7OEJ7JvD0,false
Xin chào TipcartTV. Rất vui khi xem kênh của TipcartTV,,VF8,xt7OEJ7JvD0,false
"Anh bật tính năng giữ làn và đi lên cao tốc chạy ở tốc độ khoảng trên 100km/h đi a. Em thấy xe em đi rất rung vô lăng. Nếu ko bật tự động giữ làn thì ko rung, hoặc tự giữ làn nhưng đi dưới 100km/h thì tạm được.
Ngoài ra mong a đánh giá cảm giác mắt của người lái khi đi trời tối với cái màn hình to như của Vin mà độ sáng lại ko thể giảm được quá tối
 Em mong a sẽ đánh giá thêm mấy tiêu chí này trong các video tiếp theo.",,VF8,xt7OEJ7JvD0,false
E luôn hi vọng Vin phát triển và thành công. E thấy Vin luôn tốt dần lên. Chúc mừng,,VF8,xt7OEJ7JvD0,false
"Kẻ cả tesla model Y chạy vẫn ồn, khó chịu nhất là khi lùi nghe tiếng kêu o o rất to !",,VF8,xt7OEJ7JvD0,false
Trạm sạc và thời gian sạc vẫn là trở ngại của người bận rộn.,,VF8,xt7OEJ7JvD0,false
"@ucchunghoang2783  bác giống em. Em đi tối ngày, đêm về thì đã mệt, lúc đó mà phải mang xe đi sạc cách nhà vài km thì chịu thôi.",,VF8,xt7OEJ7JvD0,false
"Chờ xe điện MPV 7 chỗ giá rẻ, bản gia đình có adast. chứ VF 9 thì chịu, ko mơ đc. Còn vấn đề sạc điện thì tôi nghĩ có thể mua trạm sạc về sạc. Theo chương trình chia sẻ trạm sạc nên trạm sạc giờ rất rẻ.",,VF8,xt7OEJ7JvD0,false
"Theo tôi thứ nhất là vấn đề trạm sạc và thời gian sạc, thứ hai là giá bán",,VF8,xt7OEJ7JvD0,false
Chờ xe điện 7 chỗ giá vừa phải của v. Vf9 đang cao so với thu nhập,,VF8,xt7OEJ7JvD0,false
E thích suv như byd,,VF8,xt7OEJ7JvD0,false
5. Tôi chưa có tiền !!!!!!!!!,,VF8,xt7OEJ7JvD0,false
Tôi chưa đủ tiền mua Vf8. Vẫn đi LuxSa 2.0.,,VF8,xt7OEJ7JvD0,false
Em chưa có đủ tiền để mua. Em chúc anh Việt Anh nhiều sức khỏe!,,VF8,xt7OEJ7JvD0,false
Sạc sạc và sạc,,VF8,xt7OEJ7JvD0,false
"@TipcarTV  1. Trạm sạc... em đang đi đây, xe biển vàng nhiều quá trạm sạc quá tải. Pin cũ đi quãng đường thâpz",,VF8,xt7OEJ7JvD0,false
"Sạc 30p bằng cái điện thoại còn chờ dc chỉ cần 30p từ 10 đến 80% rồi mà 1 lần sạc 450km 1 lần đi 1 ngày đi hết 450km à ??? lắp sạc 3 pha ở nhà qua đêm là xong Cái quan trọng là giá cao quá kèm pin và đợi xem mẫu mvp 7 chổ theo ngoại hình vf 7, vf9. Và qua tháng 3 năm 2025 hết 100% lệ phí trước bạ đây nè giá như nào nữa.",,VF8,xt7OEJ7JvD0,false
Nhờ a VA tư vấn xe đời này muốn nâng cao gầm thêm 3cm nữa thì đệm cao su lên thêm có ổn ko?,,VF8,xt7OEJ7JvD0,false
@Ducphuxs  em không dám chắc và không tự tin lắm. Lò xo gối vào cao su quá cao giống như ta đi đôi giầy mềm và cao vậy.,,VF8,xt7OEJ7JvD0,false
@Ducphuxs  Tôi đệm 4 quả cao su 1550 k đi ok,,VF8,xt7OEJ7JvD0,false
@TipcarTV  dự kiến thời điểm ra mắt MPV 7 chỗ của Vinfast ạ?,,VF8,xt7OEJ7JvD0,false
@GHann213 em chưa có thông tin chi tiết bác ơi.,,VF8,xt7OEJ7JvD0,false
"Giá không phù hợp với chất xe, sạc pin bất tiện, độ ồn vọng lốp như mưa bão, độ bền của pin vẫn đang hoài nghi, linh kiện tàu 100% không biết thế nào, chưa đoạt giải an toàn NCAP cao......",,VF8,xt7OEJ7JvD0,false
Trạm xạc vẫn là điểm yếu và khi bảo dưỡng hoạch nâng cấp phần mềm chờ hơi lâu vì vẫn ít 3s,,VF8,xt7OEJ7JvD0,false
Tôi không có hầu bao để móc 😂😂😂,,VF8,xt7OEJ7JvD0,false
@Cat-jr2tn  chúc bác sớm toại nguyện nhé!,,VF8,xt7OEJ7JvD0,false
"Mình đi vfe34 và cũng thử vf7 vf6 vf8 vf5 rồi. Vfe34 chỉ mỗi tầm hoạt động hơi ngắn thôi. Còn e34 vẫn ok. 
Đi xe mà có mấy tính năng thông minh cũng chẳng dùng đến. Mà dùng đến phải giám sát nó thì mệt hơn.
Vf5 thì quá yếu so với vfe34. Vf7, vf8 thì mạnh hơn nhiều nhưng đường ở Việt Nam thì chả cần mạh quá làm chi. Nếu vừa tiền thì k cần thiết mua bản full option. Còn vf6 thì cũng thường thôi. Ngang vfe34. Thậm chí bản 6s còn thua xa vfe34. Cũng như 7s cũng vậy. K có cốp điện, k có csmera 360. 
Nên chốt lại mình vẫn dùng vfe34 cho rẻ chi phí và tiện lợi. 
Độ thêm đèn sáng, độ ghế điện, độ thêm loa đi phê",,VF8,xt7OEJ7JvD0,false
"@ngockhoi01012011  xe bác có dính lỗi sang số không ạ, trước e đi e34 được mấy tháng, xdv bảo tất cả xe e34 đều bị chưa sửa dc, bực quá bỏ luôn -_-",,VF8,xt7OEJ7JvD0,false
thiết kế quá xấu hãy hc hỏi thiết kế xe sang,,VF8,xt7OEJ7JvD0,false
Chờ nội thất đẹp hơn sẽ mua. Nếu sau 2026 ko thay đổi thì sẽ mua tucson . Giá hơn 1 tỷ mà Màn hình sau vô lăng cũng ko có,,VF8,xt7OEJ7JvD0,false
Trạm sạc thuận tiện hơn với gầm xe cao hơn nữa,,VF8,xt7OEJ7JvD0,false
"Cảm ơn Bác VA và ekip đà làm nên 1 video rất chất lượng, em thấy VF8 cần cải thiện
1. Khoảng sáng gầm xe cần cao hơn.
( biết là xe điện thì k cao được nhưng đã là CORSSOVER và SUV thì gầm cao mới đẹp)
2. Cách âm của xe cần cải thiện rõ ràng hơn.
( đã là xe điện êm ái khi k có tiếng ồn động cơ, thì tiếng ồn bên ngoài cũng nên sử lý thật tốt để 1 chiếc xe điệm êm ái đúng cả nghĩa đen và nghĩa bóng).",,VF8,xt7OEJ7JvD0,false
Tôi kỳ vọng thời gian sạc nhanh hơn ở các trạm sạc đại trà (khoảng 20 đến 25  phút từ 20% lên trên 95%) và qoãng đường di chuyển sau mỗi lần sạc trên 500km và giá giảm khoảng 20% so với giá hiện tại thì khi đó tôi sẽ mua xe điện vifanfast.,,VF8,xt7OEJ7JvD0,false
Chờ xe 7 chỗ mpv mua😂,,VF8,xt7OEJ7JvD0,false
"đợi hoàn thiện hơn , nghe tin có vf X bản sedan điện",,VF8,xt7OEJ7JvD0,false
"Bởi vì tôi ko muốn bỏ tiền túi ra để test xe cho người khác, tôi sẽ chuyển sang xe điện sau vài vòng đời nữa và nhiều hãng để lựa chọn",,VF8,xt7OEJ7JvD0,false
Càng nhìn kỹ càng chán,,VF8,xt7OEJ7JvD0,false
"3. Đầu xe vf8 vf9 giá thì cắt cổ :> xấu thì k = nổi con xe cỏ :v đến toyota còn thay đổi mà vin vẫn cổ hủ cái thiết kế xấu điên. Điện k ra điện, xăng k ra xăng :v giới trẻ h thì ưa thẩm mĩ :>",,VF8,xt7OEJ7JvD0,false
Mong vinfast ra bản xe sedan với mức giá cạnh tranh. Có thể sạc tại nhà được. Chứ nhà xa trạm sạc thì mất công quá,,VF8,xt7OEJ7JvD0,false
Khoảng sáng gầm nhé bro. SUV cần 190-210 mới ok,,VF8,xt7OEJ7JvD0,false
Tôi chưa tin tưởng vào chất lượng và độ hoàn thiện số tiền bỏ ra lại không nhỏ,,VF8,xt7OEJ7JvD0,false
"sáng nay em lên web chính thức của vinfast mà chỉ thấy 2 phiên bản là eco và plus, đổi tên rồi hả anh",,VF8,xt7OEJ7JvD0,false
Phần Taplo thiết kế xấu quá,,VF8,xt7OEJ7JvD0,false
tôi chờ bản vinfast sedan,,VF8,xt7OEJ7JvD0,false
3 e ko thích màn hình kiểu này. Nếu có cá nhân e thích màn hình đôi như xe Hàn hay mes,,VF8,xt7OEJ7JvD0,false
Xe VF cực kì nhiều lỗi,,VF8,xt7OEJ7JvD0,false
phanh cảm giác không chân thật ( mình đi raptor),,VF8,xt7OEJ7JvD0,false
100% các mẫu xe Vinfast đều rất chuối. Nhìn chẳng có chỗ nào thích so với BYD. Chưa nói đến giá thì trên trời. Muốn chuyển sang xe điện nhưng khả năng ủng hộ hàng TQ thôi.,,VF8,xt7OEJ7JvD0,false
giá xe là một vấn đề lớn quá.,,VF8,xt7OEJ7JvD0,false
"VinPHẮC đã có xe điện VF9 là có 7 chỗ rồi đấy, đã mua chưa vậy?",,VF8,xt7OEJ7JvD0,false
"tôi chờ vinfast có tùy chọn sau : 
1 thay đổi kích thước mâm, tôi muốn mâm nhỏ để xe đi êm hơn
2. Tùy chọn nâng cấp hệ thống loa có thương hiệu

3. nâng cấp hệ thống camera nét hơn, mượt hơn",,VF8,xt7OEJ7JvD0,false
@Daniel-je1eq  camera đời này OK rồi bác.,,VF8,xt7OEJ7JvD0,false
chờ độ hoàn thiện tăng lên và giá về đúng giá trị,,VF8,xt7OEJ7JvD0,false
"Số 1. Có thêm 1 triệu trạm sạc thì đổ xăng chưa đầy 5p. Chưa kể ở Tp HCM, HN chỗ đậu ô tô còn ko có, thì chuyện trạm sạc full là bình thường. Chạy XĂNG hay ĐIỆN đều phải lên kế hoạch di chuyển, vấn đề là XĂNG có lười lên kế hoạch thì cũng có thể SỬA. Tôi thấy cửa sổ trời là điều VIN lỳ nhất, ng ta ko ghét cửa sổ trời, mà ghét cửa sổ trời ko có RÈM CHE.",,VF8,xt7OEJ7JvD0,false
​ @TipcarTV  Bác ở chung cư à😂. Ở nhà đất có gara thì sạc rất tiện. Đi về cắm sạc đến sáng có 90% pin đi 😊,,VF8,xt7OEJ7JvD0,false
"@npdong  vâng, em vẫn đang ở chung cư bác ạ, mà chỗ sạc gần nhất cách nhà khoảng 3km.",,VF8,xt7OEJ7JvD0,false
"Người Việt đòi hỏi nhìu quá,muốn đc nhìu thứ lại giá rẻ nữa...​ @TipcarTV",,VF8,xt7OEJ7JvD0,false
Cảm ơn bác!,,VF8,xt7OEJ7JvD0,false
Không theo kịp sẽ chìm thôi,,VF8,xt7OEJ7JvD0,false
"Ít phải thêm đc 2-3 lần facelift cho mấy con VF hiện hành nữa thì mới có đc lòng tin đc. Chứ quá khứ mấy sản phẩm 1 vòng đời thế này e là hơi khoai. Đáng lo nhất là xe điện bên Tàu nó tràn qua, giờ thì chưa đáng ngại. Tương lai lâu dài nó mà cũng rót vốn đầu tư thì Vin e là khó. VF là thương hiệu non trẻ, còn xe điện tàu đã đc kiểm chứng r, đơn cử BYD mà so với VF thì biết ai thua về chất lượng r. Hi vọng bác V k úp bô ae lần nữa để ae còn ủng hộ 😂",,VF8,xt7OEJ7JvD0,false
"Đang lỗ vãi,......what the fk",,VF8,xt7OEJ7JvD0,false
"@dantien1150  Lỗ phải rồi, giai đoạn đầu thử nghiệm, tuôn ra một đống sản phẩm đủ các giải sản phẩm, đầu tư vào rót vốn vào đâu phải mỗi sản xuất xe ko đâu, còn nhiều thứ khác nữa, bán ra lượng xe đó thì thấm vào đâu mà chả lỗ. Bây giờ xác định lỗ dài xây dựng nền móng rồi từ từ con số đó mới tăng lên dương được.",,VF8,xt7OEJ7JvD0,false
​ @dantien1150 bạn mua hết xe vin đi cho vin lỗ thêm nữa,,VF8,xt7OEJ7JvD0,false
"@dantien1150  làm xe mà lãi luôn chỉ có là xe nhập tàu thôi bạn, vậy bạn muốn thế nào?",,VF8,xt7OEJ7JvD0,false
❤xe đẹp quá,,VF8,xt7OEJ7JvD0,false
"Đã từng mua fadil và sử dụng 2 năm, ưu nhược đều có. Đang chờ mẫu vf8 phù hợp nhất với mình để mua",,VF8,xt7OEJ7JvD0,false
"Đây là bản mơ ước của mình trong toàn dải sản phẩm xe ôtô điện của Vinfast. Có thể nhiều bạn trẻ thích VF7 vì thể thao và mạnh mẽ,nhưng với người trung tuổi như mình thì sự trang nhã, tiện nghi và cũng đầy đủ mạnh mẽ trong điều kiện giao thông thực của Việt Nam như bản VF8 Lux Plus này là chân ái rồi.",,VF8,xt7OEJ7JvD0,false
"Nếu không đánh thuế bất động sản thứ nhất và thuế suất lũy tiến bất động sản thứ hai trở lên.. thì đó chính là nguyên nhân tại sao bất động sản tại Hoa Kỳ và Châu Âu phát triển cách đây 300 năm trước mà cho đến nay giá vẫn rẻ hơn bất động sản Việt Nam hiện tại!
  Điều nguy hiểm nhất đang đe dọa, phá hoại có nguy cơ làm sụp đổ toàn bộ nền kinh tế cũng như nền nông nghiệp yếu kém của Việt Nam đó chính là giá bất động sản quá đắt đỏ khiến cho mọi chi phí tăng vọt đội giá! Nếu chúng ta không thể cạnh tranh được trong đầu tư, sản xuất, chăn nuôi, trồng lúa và xuất khẩu thì nền kinh tế rơi vào suy thoái, đất nước sẽ suy tàn.
  Các giải pháp cấp bách nhất hiện nay để cứu nền kinh tế bao gồm giảm giá mọi loại bất động sản với mục tiêu bất động sản phải rẻ, cắt giảm tất cả chi phí xuống mức thấp nhất để phục vụ cho sản xuất, kinh doanh theo cách sòng phẳng, công bằng, minh bạch, qua đó sẽ làm gia tăng sức mạnh cạnh tranh!
  Đó là lý do tại sao chúng ta phải ngăn chặn tình trạng đầu cơ, thổi giá, xây dựng, chiếm dụng bỏ hoang dẫn đến hoang tàn gây lãng phí, khủng hoảng tài nguyên vốn và tài nguyên đất đai.. kéo theo là gánh nặng cho ngân sách nhà nước khi phải sửa chữa duy trì, trả nợ vay, và là nguồn gốc nợ xấu ngân hàng ngày một phình to như bom hẹn giờ chực nổ.. sẽ gây hậu quả rất thảm khốc tắc nghẽn dòng tiền, làm tê liệt nền kinh tế do các công trình dự án không mang lại lợi ích kinh tế, hiệu quả an sinh xã hội cho người lao động!
  Vì vậy chính phủ nhất thiết phải sử dụng các biện pháp chế tài mạnh mẽ hơn nữa thông qua thuế quan như miễn thuế nhập khẩu sắt thép, nguyên vật liệu xây dựng, lương thực thực phẩm.. đồng thời áp dụng thuế suất tối đa kết hợp với thuế suất lũy tiến đối với bất động sản thứ hai trở lên!
  Tài nguyên đất đai là sở hữu toàn dân do nhà nước quản lý, vậy nên chính phủ xem xét cấp nhà đất cho người dân như những năm 80 của thế kỷ trước, vừa hạ nhiệt giá bong bóng bất động sản để mọi người đều được hưởng lợi và AI AI cũng có nhà để ở! Điều đó sẽ đem lại hiệu quả tuyệt đối, mang lại lợi ích kinh tế rất cao, vừa điều tiết an sinh xã hội, vừa bảo đảm an ninh lương thực toàn cầu giúp nâng cao năng lực, lợi thế cạnh tranh bền vững hơn trong sản xuất cho quốc gia là góp phần thu hút vốn đầu tư nước ngoài một cách hiệu quả nhất trên thị trường đầu tư quốc tế..!",,VF8,xt7OEJ7JvD0,false
Rất đáng mua,,VF8,xt7OEJ7JvD0,false
A làm vfe34 đi ak,,VF8,xt7OEJ7JvD0,false
VIN cho cái cam kết  đc nâng cấp lên pin khô sau này mà giảm 50% giá pin thì tuyệt vời các bác ạ. sạc lần đi 800-1k km thì phê.,,VF8,xt7OEJ7JvD0,false
Nghe đâu mẫu xe của anh có phiên bản phần mềm mới 8A.11.9.0 rồi. Anh làm video với thiệu về phiên bản phần mềm này đi.,,VF8,xt7OEJ7JvD0,false
"hi vọng vf8 cách âm tốt hơn nữa, còn lại mình thấy mọi thứ với vf8 quá oke r",,VF8,xt7OEJ7JvD0,false
"Theo kinh nghiệm bản thân thì lắp sub rời. Mở nhạc là nó triệt tiêu hết tiếng ồn lốp. Nhiều lúc đi xe, tôi còn say vì quá êm",,VF8,xt7OEJ7JvD0,false
Qua năm vf8 lux plus lướt giảm còn 1 tỷ1 thì mình đổi crv qua 😚,,VF8,xt7OEJ7JvD0,false
Cảm ơn Tipcar nói chung và cảm ơn anh nói riêng vì đã chia sẻ clip rất bổ ít mặc dù e chưa có khả năng mua VF8 ở hiện tại,,VF8,xt7OEJ7JvD0,false
"Nhiều người nghĩ xe điện là bảo vệ môi trường, xe điện là xu thế của tương lai là sai lầm. Tương lai là xe chạy bằng khí hydro. Đó mới là xe bảo vệ môi trường lại còn Nạp nhiên liệu tiện lợi nhanh chóng. Chờ đến 5,7 năm nữa thì hiện tại xe xăng, dầu hay xăng lai điện vẫn là chân ái.",,VF8,xt7OEJ7JvD0,false
Giờ ở trên mạng và các trang luôn có những kẻ chia rẽ đoàn kết và chia rẽ lòng tin với nước và hàng Việt Nam,,VF8,xt7OEJ7JvD0,false
"Tôi thấy thay đổi đắt giá nhất trên dòng VF8 Lux Plus này chính là giá đắt hơn, còn lại thì trải nghiệm vận hành không thay đổi gì mấy, trợ lí ảo Vivi thì chỉ là 1 tính năng công nghệ màu mè kiểu có cũng được, ko có cũng ko sao.",,VF8,xt7OEJ7JvD0,false
"7.8.9 biển trắng thấy ít trên đường do giá bán vẫn còn cao so với thu nhập của người dân, vinfast nên tập trung vào 3.5.6.",,VF8,xt7OEJ7JvD0,false
ước mơ lên đc em này,,VF8,xt7OEJ7JvD0,false
Em cũng ước mơ vf8 plus :3,,VF8,xt7OEJ7JvD0,false
em 29 tuôi vẫn thích vf8 hơn vf7 bác ạ hay e quá già so vs tuổi nhỉ các bác 😅,,VF8,xt7OEJ7JvD0,false
​ @vietnguyen-k8s 25 tuổi vẫn thích vf8 hơn nè,,VF8,xt7OEJ7JvD0,false
tôi cũng rất thích VF8,,VF8,xt7OEJ7JvD0,false
Mẫu này đẹp quá,,VF8,xt7OEJ7JvD0,false
vf7 rẻ hơn vf8; vf7 đẹp rồi; chứ lên vf8 cao hơn,,VF8,xt7OEJ7JvD0,false
"Vf8 To Bự, vô Phố hay đi Trung Tâm Sẽ chật trội khó xoay trở hơn",,VF8,xt7OEJ7JvD0,false
Xe điện mình rất thích byd,,VF8,xt7OEJ7JvD0,false
Tôi củng thích vf8 nhất. Đẹp điềm đạm,,VF8,xt7OEJ7JvD0,false
em cũng mơ ước như anh,,VF8,xt7OEJ7JvD0,false
"Cần cải thiện phạm vi hoạt động sau mỗi lần sạc pin lên cao như các xe của TQ hiện nay...toàn 680km-1000km sau 1 lần sạc, độ cách âm ngon lên, và vô lăng cần đầm chắc như CRV ấy. Thân",,VF8,xt7OEJ7JvD0,false
Những người ủng hộ Vin đợt đầu vượt qua bao nhiêu điều tiếng và thiệt thòi.,,VF8,xt7OEJ7JvD0,false
nghe tipCar sướng tai thật,,VF8,xt7OEJ7JvD0,false
Hệ thống làm mát đã nâng cấp chưa anh ơi?! Mong a hồi đáp,,VF8,xt7OEJ7JvD0,false
"Hiện tại m đang sử dụng 1 xe cx5 và 1 xe lux a. Tuy nhiên, nếu sd cho gia đình, M cảm thấy không gian chưa đc thoải mái. M đang có nhu cầu 1 chiếc xe rộng rãi , và m đã cọc chiếc VF9 bản 6 chỗ vì thực sự ấn tượng với những trang bị của xe. Còn về mặt không gian thì vẫn rất rất phân vân với canival. Xin được tipcar tư vấn.",,VF8,xt7OEJ7JvD0,false
Vin có nâng cấp camera lùi và camera 360 ko admin. chứ xe hơn tỷ mà camera lỏm quá,,VF8,xt7OEJ7JvD0,false
Chính ra Vin mà có cái công nghệ Phev thì chắc vô đối thị trường luôn 😅,,VF8,xt7OEJ7JvD0,false
"xin ý kiến a việc đổi vf8 từ bản 2022 qua 2024, mất adas thì phải",,VF8,xt7OEJ7JvD0,false
Mình không biết lái ô tô & cũng chưa có tiền mua ô tô nhưng nhìn cái xe này thấy đẹp nhất trong dàn xe của Vinfast,,VF8,xt7OEJ7JvD0,false
Vf8 có mấy phiên bản ae nhỉ. Mình thấy có bản S lux mà hơi khác so với hồi đầu ra mắt.,,VF8,xt7OEJ7JvD0,false
Theo ý kiến cá nhân tôi thì đây là chiếc xe điện đẹp nhất của Vin❤,,VF8,xt7OEJ7JvD0,false
"Vf ra xe mới k dại j mua tiên phong, gương vf3 và các dòng xe điện khác còn đấy. Vf3 thì cọc mãi rồi đến h có ng vẫn chưa dc giao xe, trong khi ng mua sau thì có luôn. Làm vội vàng nên nhiều chi tiết chưa kĩ, cứ để 1 tgian rồi mua, k vội",,VF8,xt7OEJ7JvD0,false
"Nhìn việc VinFast lên pin mới nhẹ hơn liền bổ sung ngay 1 tấm thép xuống gầm là biết làm ăn tử tế như nào
Phải nhẹ bớt thì mới bọc thép đc,chứ bản cũ nặng sẵn thì muốn bọc e rằng cũng khó
1 chiếc xe nặng thêm 50 70 cân hay 1 tạ là yếu tố kĩ thuật đi kèm thay đổi nhiều lắm",,VF8,xt7OEJ7JvD0,false
Hệ thống treo cứng. Ngồi ghế sau cảm giác không êm ái như số tiền. Trọng lượng xe lớn nên lốp mòn nhanh. Còn độ ồn thì chấp nhận.,,VF8,xt7OEJ7JvD0,false
Đợi Vin ra Facelift chắc 10 năm nữa 😂,,VF8,xt7OEJ7JvD0,false
Xe Vin giờ chạy đầy đường nhỉ 😊,,VF8,xt7OEJ7JvD0,false
"nói thật thì vf8 bản mới này nâng cấp những điểm chưa ưng của đời cũ là cũng thấy xe đã trở nên hoàn thiện rất nhiều rồi
mong sau này có thêm bản nâng cấp cho vf9 hoặc vf7
với hóng video tipcar so sánh giữa vf8 lux plus với audi q7 hoặc q5 và nêu lên sự khác biệt của xe điện hạng sang giá 1 tỷ và xe điện hạng sang Châu Âu hơn 3 và 4 tỷ ah*w*",,VF8,xt7OEJ7JvD0,false
"Vf6,7 vừa cập nhật chức năng tự chuyển làn đường mà vf8,9 chưa có😂",,VF8,xt7OEJ7JvD0,false
Nên có bản độc 1 màu đen thì đẹp,,VF8,xt7OEJ7JvD0,false
"Quá tuyệt, càng nhiều chống phá, càng phát triển mạnh, tuyệt vời VF🎉",,VF8,xt7OEJ7JvD0,false
Ưu đãi thì không nói,,VF8,xt7OEJ7JvD0,false
Cảm ơn bạn đã ủng hộ kênh nhé!,,VF8,xt7OEJ7JvD0,false
giống mình,,VF8,xt7OEJ7JvD0,false
Đúng vậy vf9 thì dài quá còn em này nhìn đẹp,,VF8,xt7OEJ7JvD0,false
"kiểu trong quá trình hoạt động một thời gian, thì cơ bản dáng xe thiết kế đẹp rồi. tiết kiệm chi phí không cần ra mẫu mới, chỉ cần tinh chỉnh fix lại các lỗi của xe để hoàn thiện chiếc xe hơn. thông thường kiểu đó là bản facelift.",,VF8,xt7OEJ7JvD0,false
"❤️🇻🇳VINFAST cars are very modern, beautiful, high quality, fashionable and very luxurious. It's really luxurious to drive a VINFAST car to Cồn to attend a funeral.{//",,VF8,xt7OEJ7JvD0,false
Mình thấy xe rất nặng nên hệ thống treo sau 1-2 năm thì nó xuống cấp rất nhanh,,VF8,xt7OEJ7JvD0,false
Vf8 chỉ đi đường mịn là bao êm nhưng khổ cái vn đường nhám và xấu,,VF8,xt7OEJ7JvD0,false
ngày xưa siêng xem tipcar :)) giờ thì khi nào tipcar làm xe điện mới xem.,,VF8,xt7OEJ7JvD0,false
"Gầm vf8 thấp quá, nếu cao lên một tý là ok",,VF8,xt7OEJ7JvD0,false
Mình không hiểu vì sao nhà sản xuất lại khóa xe từ xa? Mà khóa như vậy thì phải có sim trên xe chứ nhỉ? Liệu như vậy đi đâu cũng bị theo dõi sao?,,VF8,xt7OEJ7JvD0,false
💚 một bài đánh giá rất hữu ích. Em rất ngưỡng mộ những chủ xe Vinfast. Mến chúc anh VA sức khỏe ☘️,,VF8,xt7OEJ7JvD0,false
Trước mua Lux Sa chờ đợi mãi mới có xe. Xong hãng mang con bỏ chợ. Giờ còn 1/3 giá trị. Chán!.,,VF8,xt7OEJ7JvD0,false
"Cái gì cũng có cái giá của nó, muốn thịt nhiều thì phải bỏ tiền ra chứ tiền ít mà đòi thịt nhiều sao được 😊",,VF8,xt7OEJ7JvD0,false
"Vào tháng 10&11_2022 Xếp hàng, chờ đợi, dắt bộ hàng trăm mét để đổ xăng 
Hiện tại xe điện cũng diễn ra tình trạng như vậy nhưng kéo dài  nhiều thời gian hơn 
XÉT VỀ Ở TRẠM... 
 Thời gian sạc > Thời gian đổ xăng

KIỂU DÁNG VF34 5 6 7 8  na ná kiểu dáng nhau , chưa đa dạng kiểu dáng và chủng loại thẩm mỹ  như SUV gầm cao, MPV cỡ trung và lớn",,VF8,xt7OEJ7JvD0,false
Nghe giọng anh VA thấy uy tín rồi,,VF8,xt7OEJ7JvD0,false
Con vf8 này tưởng có đợt update tính năng tự động lùi chuồng rồi mà nhỉ??,,VF8,xt7OEJ7JvD0,false
"không thích cum đèn phía trước, nhìn xấu, ko ra kiểu gì cả",,VF8,xt7OEJ7JvD0,false
"Ồn từ lốp lên xử lý dễ ợt à, tráng lốp rồi dán tiêu âm trong lốp là xe đi êm như xe sang. Con VF5 của vợ em làm xong đi còn sướng nữa là con VF8 này.",,VF8,xt7OEJ7JvD0,false
"Mua đi ủng hộ đi anh em, lá lành đùm lá rách",,VF8,xt7OEJ7JvD0,false
Sai lầm của Vin là mang VF8 ra chạy taxi. Giờ trog mắt tôi VF8 nếu ko facelift thì nó vẫn là xe taxi 😅,,VF8,xt7OEJ7JvD0,false
