id,comment,sentiment,model,video_id,reviewed
670,zê xầu thoát xác: ahhaah,neutral,VF8,AGEz-wBOvN4,True
671,"Kinh nghiệm là đừng làm khách hàng tiên phong vì các xe mới ra của vinfast sẽ có lỗi rất nhiều, cả oto lẫn xe máy điện. Đấy là cái giá đánh đổi với số tiền giảm tiên phong. Nguyên nhân là do các xe của vinfast có thời gian chạy thử nghiệm rất ngắn nên khó phát hiện ra lỗi, vì thế hãy đợi hãng bán ra 1 thời gian rồi người dùng báo lỗi và đợi hãng fix lỗi rồi hãy mua",negative,VF8,AGEz-wBOvN4,True
672,"Pin nhỏ hơn đi được ngắn hơn vì công bố theo chuẩn NEDC, mẫu này thực dụng hơn bản cũ, tất cả là tối ưu chi phí để giảm giá thành. Mẫu cũ cái gì cũng hơn, nhưng kg bán được thì cũng chả làm gì xét về yếu tố kinh doanh.",neutral,VF8,AGEz-wBOvN4,True
673,Vf5 không thấy đâu,neutral,VF8,AGEz-wBOvN4,True
674,800tr bán không để cọc,neutral,VF8,AGEz-wBOvN4,True
675,Mình thấy không có cửa sổ trời là một thiếu sót đáng kể,negative,VF8,AGEz-wBOvN4,True
676,"Chuẩn, ai chơi xe hiểu xe lại hời mua đời cũ",negative,VF8,AGEz-wBOvN4,True
677,con xe giá 600tr thôi nó cũng để chạy taxi grap rẻ tiền thôi,negative,VF8,AGEz-wBOvN4,True
678,theo mình công an bồ đội giảm 2% còn xăng sang điện 3%,neutral,VF8,AGEz-wBOvN4,True
679,Mấy con sau này chán thật sự luôn,negative,VF8,AGEz-wBOvN4,True
680,"Update. Mình tính sai 1 chút cho chính xác CA, BĐ là kênh O2O chỉ được giảm 1% thay vì 2% như trên video. Làm nhanh video lên kênh nên sai xót. Mong anh em update chính xác nhé",neutral,VF8,AGEz-wBOvN4,True
681,Tầm 800 củ quá ngon luôn ae nhỉ ?,positive,VF8,AGEz-wBOvN4,True
682,"Toyota, KIA, Hyundai, Mercedes.... có bao giờ nó giảm tiền cho Công an, Bộ đội, có bao giờ nó giảm 100% phí trước bạ... Các hãng trên chỉ có móc sạch túi tiền của người dân Việt Nam mà thôi. Và từ ngày Vinfast ra đời thì các hãng ấy mới xem xét lại cách bán hàng của họ.",positive,VF8,AGEz-wBOvN4,True
683,nên đặt tên lại bản này là VF8 Lite hoặc VF8 VIE. Còn bản cũ là VF8 ITL. Vie là bản Vietnam. ITL là bản international quốc tế,neutral,VF8,AGEz-wBOvN4,True
684,chuẩn bị có chuyến đi đâu xa à sếp :)),positive,VF8,AGEz-wBOvN4,True
685,Cứ như kiểu 1 bản tuỳ biến dựa trên nền tảnh mẫu mpv7 ấy nhỉ,neutral,VF8,AGEz-wBOvN4,True
686,Nếu người nhà mình là quân nhân thì ra biển tên mình được không em?,neutral,VF8,AGEz-wBOvN4,True
687,Ko có phiên bản Plus nữa chủ tịt nhỉ? Chơi kiểu cỏ lúa như nhau thế này ae nhiều người lại không thích.,negative,VF8,AGEz-wBOvN4,True
688,Thơi điem này bỏ 1 đống tiền mua xe vf,negative,VF8,AGEz-wBOvN4,True
689,"Mình nhờ thằng em mua, sau sang tên thì có lợi Không?",neutral,VF8,AGEz-wBOvN4,True
690,"Vinfas đã bán nhà máy cho TQ,, giờ mà còn bán xe, thì ai dám mua nữa,,,giống như đem con bỏ chợ , giống như điện thoại, xe xăng lúc trước vậy,,,, lùa gà nữa",negative,VF8,AGEz-wBOvN4,True
691,Xấu -ế tiếp,negative,VF8,AGEz-wBOvN4,True
692,Xăng điện tới lúc giao xe k còn đc áp dụng,neutral,VF8,AGEz-wBOvN4,True
693,Nhận xe sớm thì đi xuyên việt cho anh em trải nghiệm,neutral,VF8,AGEz-wBOvN4,True
694,​xe đẹp keng quá ad ơi,positive,VF8,AGEz-wBOvN4,True
695, tuyệt với :)),positive,VF8,AGEz-wBOvN4,True
696,khác gì mpv7 cải tiến,neutral,VF8,AGEz-wBOvN4,True
697,Nó có dùng lại cái gì của mpv7 đâu?,neutral,VF8,AGEz-wBOvN4,True
698,"Chắc có bản base hơn, bản vippro hơn. Biết đâu đc",neutral,VF8,AGEz-wBOvN4,True
699,Mua sớm ngày nào hưởng thu sớm ngày đấy,positive,VF8,AGEz-wBOvN4,True
700,"nói ngáo vl, lúc nào mua xe ô tô cũng cả 1 đống tiền cả chú không phải VF hay hãng nào",negative,VF8,AGEz-wBOvN4,True
701,Để dành để... Buôn.... Xăng... À ..!??,neutral,VF8,AGEz-wBOvN4,True
702,sang tên mất 2% giá xe. Bác tự cân đối so với số tiền được giảm khi nhờ em mua xem,neutral,VF8,AGEz-wBOvN4,True
703,"Đưa tin tào lao, sai sự thật là mệt đó",negative,VF8,AGEz-wBOvN4,True
704,ai bắt bạn mua đâu mà ngồi khóc thuê cho người có xe vậy,negative,VF8,AGEz-wBOvN4,True
705,"Spam đủ mọi kênh có VF, bạn thật là rảnh quá.",negative,VF8,AGEz-wBOvN4,True
706,Thấy tên là biết ai Ế rồi. Anti bán xe,neutral,VF8,AGEz-wBOvN4,True
707,"Điều gì khiến các bác cảm thấy suy nghĩ nhiều nhất khi định dốc hầu bao mua VF8?
1. Tôi chưa tiện trạm sạc
2. Tôi chờ xe điện 7 chỗ của Vinfast 
3. Tôi thấy thiết kế chưa hợp gu của mình.
4. Ý kiến khác
Các bác cùng chia sẻ nhé. Tipcar sẽ tập hợp tất cả các góp ý của các bác và gửi hãng. Có vẻ hãng cũng rất lắng nghe các góp ý.",neutral,VF8,xt7OEJ7JvD0,True
708,"Sản phẩm tốt, giá hợp lý, hậu mãi cực tốt.",positive,VF8,xt7OEJ7JvD0,True
709,Cảm ơn bài review rất chất lượng ạ❤,positive,VF8,xt7OEJ7JvD0,True
710,cam ơn những chia sẻ tất hữu ích về chiếc xe vf8 từ tip car . Ủng hộ và thích xem tip car review,positive,VF8,xt7OEJ7JvD0,True
711,Rất thích xem a việt anh review.,positive,VF8,xt7OEJ7JvD0,True
712,Cảm ơn kênh cho nhiều thông tin thú vị.,positive,VF8,xt7OEJ7JvD0,True
713,Hay quá anh ơi,positive,VF8,xt7OEJ7JvD0,True
714,Bộ gầm chất lượng thật,positive,VF8,xt7OEJ7JvD0,True
715,"Ước mơ có 1 em ,xe tốt giá cũng hợp lý rồi.❤❤❤đẹp  nhìn khá chắc chắn.",positive,VF8,xt7OEJ7JvD0,True
716,😊Đang chờ vf 2 nhưng không biết bao giờ mới có.,neutral,VF8,xt7OEJ7JvD0,True
717,Đánh giá rất trung thực,positive,VF8,xt7OEJ7JvD0,True
718,mong muốn vin sẽ ra một chiếc xe rộng rãi như vf8 nhưng vật liệu và giá tiền rẻ hơn . để người dân tiếp cận dễ hơn.,neutral,VF8,xt7OEJ7JvD0,True
719,"Với mình thì chiếc Vf8 lux plus này có lẽ là chiếc xe đẹp và thú vị nhất trong dải sản phẩm của Vin, chiếc xe duy nhất của Vin mình có cảm tình và rất muốn mua nó, nếu quãng đường đi đạt khoảng 550km trở lên thì tuyệt vời.",positive,VF8,xt7OEJ7JvD0,True
720,Quá tuyệt vời,positive,VF8,xt7OEJ7JvD0,True
721,e thấy vin pha 2 màu như rollroyce đơn giản chỉ đem lại chỉ mang  sự lạ mắt ban đầu  nhưng về lâu dài thì sơn full 1 màu bao giờ cũng đẹp hơn,neutral,VF8,xt7OEJ7JvD0,True
722,Em chưa gặp xe này ở đường bao h. Chắc ở khu vin nhiều,neutral,VF8,xt7OEJ7JvD0,True
723,Xin chào TipcartTV. Rất vui khi xem kênh của TipcartTV,neutral,VF8,xt7OEJ7JvD0,True
724,"Anh bật tính năng giữ làn và đi lên cao tốc chạy ở tốc độ khoảng trên 100km/h đi a. Em thấy xe em đi rất rung vô lăng. Nếu ko bật tự động giữ làn thì ko rung, hoặc tự giữ làn nhưng đi dưới 100km/h thì tạm được.
Ngoài ra mong a đánh giá cảm giác mắt của người lái khi đi trời tối với cái màn hình to như của Vin mà độ sáng lại ko thể giảm được quá tối
 Em mong a sẽ đánh giá thêm mấy tiêu chí này trong các video tiếp theo.",neutral,VF8,xt7OEJ7JvD0,True
725,E luôn hi vọng Vin phát triển và thành công. E thấy Vin luôn tốt dần lên. Chúc mừng,positive,VF8,xt7OEJ7JvD0,True
726,"Kẻ cả tesla model Y chạy vẫn ồn, khó chịu nhất là khi lùi nghe tiếng kêu o o rất to !",positive,VF8,xt7OEJ7JvD0,True
727,Trạm sạc và thời gian sạc vẫn là trở ngại của người bận rộn.,negative,VF8,xt7OEJ7JvD0,True
728," bác giống em. Em đi tối ngày, đêm về thì đã mệt, lúc đó mà phải mang xe đi sạc cách nhà vài km thì chịu thôi.",negative,VF8,xt7OEJ7JvD0,True
729,"Chờ xe điện MPV 7 chỗ giá rẻ, bản gia đình có adast. chứ VF 9 thì chịu, ko mơ đc. Còn vấn đề sạc điện thì tôi nghĩ có thể mua trạm sạc về sạc. Theo chương trình chia sẻ trạm sạc nên trạm sạc giờ rất rẻ.",neutral,VF8,xt7OEJ7JvD0,True
730,"Theo tôi thứ nhất là vấn đề trạm sạc và thời gian sạc, thứ hai là giá bán",negative,VF8,xt7OEJ7JvD0,True
731,Chờ xe điện 7 chỗ giá vừa phải của v. Vf9 đang cao so với thu nhập,neutral,VF8,xt7OEJ7JvD0,True
732,E thích suv như byd,neutral,VF8,xt7OEJ7JvD0,True
733,Tôi chưa có tiền !!!!!!!!!,neutral,VF8,xt7OEJ7JvD0,True
734,Tôi chưa đủ tiền mua Vf8. Vẫn đi LuxSa 2.0.,neutral,VF8,xt7OEJ7JvD0,True
735,Em chưa có đủ tiền để mua. Em chúc anh Việt Anh nhiều sức khỏe!,neutral,VF8,xt7OEJ7JvD0,True
736,Sạc sạc và sạc,neutral,VF8,xt7OEJ7JvD0,True
737," Trạm sạc... em đang đi đây, xe biển vàng nhiều quá trạm sạc quá tải. Pin cũ đi quãng đường thâpz",negative,VF8,xt7OEJ7JvD0,True
738,"Sạc 30p bằng cái điện thoại còn chờ dc chỉ cần 30p từ 10 đến 80% rồi mà 1 lần sạc 450km 1 lần đi 1 ngày đi hết 450km à ??? lắp sạc 3 pha ở nhà qua đêm là xong Cái quan trọng là giá cao quá kèm pin và đợi xem mẫu mvp 7 chổ theo ngoại hình vf 7, vf9. Và qua tháng 3 năm 2025 hết 100% lệ phí trước bạ đây nè giá như nào nữa.",neutral,VF8,xt7OEJ7JvD0,True
739,Nhờ a VA tư vấn xe đời này muốn nâng cao gầm thêm 3cm nữa thì đệm cao su lên thêm có ổn ko?,neutral,VF8,xt7OEJ7JvD0,True
740,em không dám chắc và không tự tin lắm. Lò xo gối vào cao su quá cao giống như ta đi đôi giầy mềm và cao vậy.,neutral,VF8,xt7OEJ7JvD0,True
741, Tôi đệm 4 quả cao su 1550 k đi ok,neutral,VF8,xt7OEJ7JvD0,True
742,dự kiến thời điểm ra mắt MPV 7 chỗ của Vinfast ạ?,neutral,VF8,xt7OEJ7JvD0,True
743,chưa có thông tin chi tiết bác ơi.,neutral,VF8,xt7OEJ7JvD0,True
744,"Giá không phù hợp với chất xe, sạc pin bất tiện, độ ồn vọng lốp như mưa bão, độ bền của pin vẫn đang hoài nghi, linh kiện tàu 100% không biết thế nào, chưa đoạt giải an toàn NCAP cao......",negative,VF8,xt7OEJ7JvD0,True
745,Trạm xạc vẫn là điểm yếu và khi bảo dưỡng hoạch nâng cấp phần mềm chờ hơi lâu vì vẫn ít 3s,negative,VF8,xt7OEJ7JvD0,True
746,Tôi không có hầu bao để móc,neutral,VF8,xt7OEJ7JvD0,True
747,chúc bác sớm toại nguyện nhé!,neutral,VF8,xt7OEJ7JvD0,True
748,"Mình đi vfe34 và cũng thử vf7 vf6 vf8 vf5 rồi. Vfe34 chỉ mỗi tầm hoạt động hơi ngắn thôi. Còn e34 vẫn ok. 
Đi xe mà có mấy tính năng thông minh cũng chẳng dùng đến. Mà dùng đến phải giám sát nó thì mệt hơn.
Vf5 thì quá yếu so với vfe34. Vf7, vf8 thì mạnh hơn nhiều nhưng đường ở Việt Nam thì chả cần mạh quá làm chi. Nếu vừa tiền thì k cần thiết mua bản full option. Còn vf6 thì cũng thường thôi. Ngang vfe34. Thậm chí bản 6s còn thua xa vfe34. Cũng như 7s cũng vậy. K có cốp điện, k có csmera 360. 
Nên chốt lại mình vẫn dùng vfe34 cho rẻ chi phí và tiện lợi. 
Độ thêm đèn sáng, độ ghế điện, độ thêm loa đi phê",neutral,VF8,xt7OEJ7JvD0,True
749," xe bác có dính lỗi sang số không ạ, trước e đi e34 được mấy tháng, xdv bảo tất cả xe e34 đều bị chưa sửa dc, bực quá bỏ luôn -_-",negative,VF8,xt7OEJ7JvD0,True
750,thiết kế quá xấu hãy hc hỏi thiết kế xe sang,negative,VF8,xt7OEJ7JvD0,True
751,Chờ nội thất đẹp hơn sẽ mua. Nếu sau 2026 ko thay đổi thì sẽ mua tucson . Giá hơn 1 tỷ mà Màn hình sau vô lăng cũng ko có,negative,VF8,xt7OEJ7JvD0,True
752,Trạm sạc thuận tiện hơn với gầm xe cao hơn nữa,neutral,VF8,xt7OEJ7JvD0,True
753,"Cảm ơn Bác VA và ekip đà làm nên 1 video rất chất lượng, em thấy VF8 cần cải thiện
1. Khoảng sáng gầm xe cần cao hơn.
( biết là xe điện thì k cao được nhưng đã là CORSSOVER và SUV thì gầm cao mới đẹp)
2. Cách âm của xe cần cải thiện rõ ràng hơn.
( đã là xe điện êm ái khi k có tiếng ồn động cơ, thì tiếng ồn bên ngoài cũng nên sử lý thật tốt để 1 chiếc xe điệm êm ái đúng cả nghĩa đen và nghĩa bóng).",neutral,VF8,xt7OEJ7JvD0,True
754,Tôi kỳ vọng thời gian sạc nhanh hơn ở các trạm sạc đại trà (khoảng 20 đến 25  phút từ 20% lên trên 95%) và qoãng đường di chuyển sau mỗi lần sạc trên 500km và giá giảm khoảng 20% so với giá hiện tại thì khi đó tôi sẽ mua xe điện vifanfast.,neutral,VF8,xt7OEJ7JvD0,True
755,Chờ xe 7 chỗ mpv mua😂,neutral,VF8,xt7OEJ7JvD0,True
756,"đợi hoàn thiện hơn , nghe tin có vf X bản sedan điện",neutral,VF8,xt7OEJ7JvD0,True
757,"Bởi vì tôi ko muốn bỏ tiền túi ra để test xe cho người khác, tôi sẽ chuyển sang xe điện sau vài vòng đời nữa và nhiều hãng để lựa chọn",neutral,VF8,xt7OEJ7JvD0,True
758,Càng nhìn kỹ càng chán,negative,VF8,xt7OEJ7JvD0,True
759,"3. Đầu xe vf8 vf9 giá thì cắt cổ :> xấu thì k = nổi con xe cỏ :v đến toyota còn thay đổi mà vin vẫn cổ hủ cái thiết kế xấu điên. Điện k ra điện, xăng k ra xăng :v giới trẻ h thì ưa thẩm mĩ :>",negative,VF8,xt7OEJ7JvD0,True
760,Mong vinfast ra bản xe sedan với mức giá cạnh tranh. Có thể sạc tại nhà được. Chứ nhà xa trạm sạc thì mất công quá,neutral,VF8,xt7OEJ7JvD0,True
761,Khoảng sáng gầm nhé bro. SUV cần 190-210 mới ok,neutral,VF8,xt7OEJ7JvD0,True
762,Tôi chưa tin tưởng vào chất lượng và độ hoàn thiện số tiền bỏ ra lại không nhỏ,negative,VF8,xt7OEJ7JvD0,True
763,"sáng nay em lên web chính thức của vinfast mà chỉ thấy 2 phiên bản là eco và plus, đổi tên rồi hả anh",neutral,VF8,xt7OEJ7JvD0,True
764,Phần Taplo thiết kế xấu quá,negative,VF8,xt7OEJ7JvD0,True
765,tôi chờ bản vinfast sedan,neutral,VF8,xt7OEJ7JvD0,True
766,3 e ko thích màn hình kiểu này. Nếu có cá nhân e thích màn hình đôi như xe Hàn hay mes,negative,VF8,xt7OEJ7JvD0,True
767,Xe VF cực kì nhiều lỗi,negative,VF8,xt7OEJ7JvD0,True
768,phanh cảm giác không chân thật ( mình đi raptor),negative,VF8,xt7OEJ7JvD0,True
769,100% các mẫu xe Vinfast đều rất chuối. Nhìn chẳng có chỗ nào thích so với BYD. Chưa nói đến giá thì trên trời. Muốn chuyển sang xe điện nhưng khả năng ủng hộ hàng TQ thôi.,negative,VF8,xt7OEJ7JvD0,True
770,giá xe là một vấn đề lớn quá.,negative,VF8,xt7OEJ7JvD0,True
771,"VinPHẮC đã có xe điện VF9 là có 7 chỗ rồi đấy, đã mua chưa vậy?",neutral,VF8,xt7OEJ7JvD0,True
772,"tôi chờ vinfast có tùy chọn sau : 
1 thay đổi kích thước mâm, tôi muốn mâm nhỏ để xe đi êm hơn
2. Tùy chọn nâng cấp hệ thống loa có thương hiệu

3. nâng cấp hệ thống camera nét hơn, mượt hơn",neutral,VF8,xt7OEJ7JvD0,True
773,-je1eq  camera đời này OK rồi bác.,neutral,VF8,xt7OEJ7JvD0,True
774,chờ độ hoàn thiện tăng lên và giá về đúng giá trị,negative,VF8,xt7OEJ7JvD0,True
775,"Số 1. Có thêm 1 triệu trạm sạc thì đổ xăng chưa đầy 5p. Chưa kể ở Tp HCM, HN chỗ đậu ô tô còn ko có, thì chuyện trạm sạc full là bình thường. Chạy XĂNG hay ĐIỆN đều phải lên kế hoạch di chuyển, vấn đề là XĂNG có lười lên kế hoạch thì cũng có thể SỬA. Tôi thấy cửa sổ trời là điều VIN lỳ nhất, ng ta ko ghét cửa sổ trời, mà ghét cửa sổ trời ko có RÈM CHE.",neutral,VF8,xt7OEJ7JvD0,True
776,​  Bác ở chung cư à😂. Ở nhà đất có gara thì sạc rất tiện. Đi về cắm sạc đến sáng có 90% pin đi 😊,neutral,VF8,xt7OEJ7JvD0,True
777," vâng, em vẫn đang ở chung cư bác ạ, mà chỗ sạc gần nhất cách nhà khoảng 3km.",neutral,VF8,xt7OEJ7JvD0,True
778,"Người Việt đòi hỏi nhìu quá,muốn đc nhìu thứ lại giá rẻ nữa...​ ",neutral,VF8,xt7OEJ7JvD0,True
779,Cảm ơn bác!,neutral,VF8,xt7OEJ7JvD0,True
780,Không theo kịp sẽ chìm thôi,neutral,VF8,xt7OEJ7JvD0,True
781,"Ít phải thêm đc 2-3 lần facelift cho mấy con VF hiện hành nữa thì mới có đc lòng tin đc. Chứ quá khứ mấy sản phẩm 1 vòng đời thế này e là hơi khoai. Đáng lo nhất là xe điện bên Tàu nó tràn qua, giờ thì chưa đáng ngại. Tương lai lâu dài nó mà cũng rót vốn đầu tư thì Vin e là khó. VF là thương hiệu non trẻ, còn xe điện tàu đã đc kiểm chứng r, đơn cử BYD mà so với VF thì biết ai thua về chất lượng r. Hi vọng bác V k úp bô ae lần nữa để ae còn ủng hộ 😂",negative,VF8,xt7OEJ7JvD0,True
782,"Đang lỗ vãi,......what the fk",negative,VF8,xt7OEJ7JvD0,True
783," Lỗ phải rồi, giai đoạn đầu thử nghiệm, tuôn ra một đống sản phẩm đủ các giải sản phẩm, đầu tư vào rót vốn vào đâu phải mỗi sản xuất xe ko đâu, còn nhiều thứ khác nữa, bán ra lượng xe đó thì thấm vào đâu mà chả lỗ. Bây giờ xác định lỗ dài xây dựng nền móng rồi từ từ con số đó mới tăng lên dương được.",positive,VF8,xt7OEJ7JvD0,True
784,​  mua hết xe vin đi cho vin lỗ thêm nữa,neutral,VF8,xt7OEJ7JvD0,True
785," làm xe mà lãi luôn chỉ có là xe nhập tàu thôi bạn, vậy bạn muốn thế nào?",positive,VF8,xt7OEJ7JvD0,True
786,❤xe đẹp quá,positive,VF8,xt7OEJ7JvD0,True
787,"Đã từng mua fadil và sử dụng 2 năm, ưu nhược đều có. Đang chờ mẫu vf8 phù hợp nhất với mình để mua",neutral,VF8,xt7OEJ7JvD0,True
788,"Đây là bản mơ ước của mình trong toàn dải sản phẩm xe ôtô điện của Vinfast. Có thể nhiều bạn trẻ thích VF7 vì thể thao và mạnh mẽ,nhưng với người trung tuổi như mình thì sự trang nhã, tiện nghi và cũng đầy đủ mạnh mẽ trong điều kiện giao thông thực của Việt Nam như bản VF8 Lux Plus này là chân ái rồi.",positive,VF8,xt7OEJ7JvD0,True
789,"Nếu không đánh thuế bất động sản thứ nhất và thuế suất lũy tiến bất động sản thứ hai trở lên.. thì đó chính là nguyên nhân tại sao bất động sản tại Hoa Kỳ và Châu Âu phát triển cách đây 300 năm trước mà cho đến nay giá vẫn rẻ hơn bất động sản Việt Nam hiện tại!
  Điều nguy hiểm nhất đang đe dọa, phá hoại có nguy cơ làm sụp đổ toàn bộ nền kinh tế cũng như nền nông nghiệp yếu kém của Việt Nam đó chính là giá bất động sản quá đắt đỏ khiến cho mọi chi phí tăng vọt đội giá! Nếu chúng ta không thể cạnh tranh được trong đầu tư, sản xuất, chăn nuôi, trồng lúa và xuất khẩu thì nền kinh tế rơi vào suy thoái, đất nước sẽ suy tàn.
  Các giải pháp cấp bách nhất hiện nay để cứu nền kinh tế bao gồm giảm giá mọi loại bất động sản với mục tiêu bất động sản phải rẻ, cắt giảm tất cả chi phí xuống mức thấp nhất để phục vụ cho sản xuất, kinh doanh theo cách sòng phẳng, công bằng, minh bạch, qua đó sẽ làm gia tăng sức mạnh cạnh tranh!
  Đó là lý do tại sao chúng ta phải ngăn chặn tình trạng đầu cơ, thổi giá, xây dựng, chiếm dụng bỏ hoang dẫn đến hoang tàn gây lãng phí, khủng hoảng tài nguyên vốn và tài nguyên đất đai.. kéo theo là gánh nặng cho ngân sách nhà nước khi phải sửa chữa duy trì, trả nợ vay, và là nguồn gốc nợ xấu ngân hàng ngày một phình to như bom hẹn giờ chực nổ.. sẽ gây hậu quả rất thảm khốc tắc nghẽn dòng tiền, làm tê liệt nền kinh tế do các công trình dự án không mang lại lợi ích kinh tế, hiệu quả an sinh xã hội cho người lao động!
  Vì vậy chính phủ nhất thiết phải sử dụng các biện pháp chế tài mạnh mẽ hơn nữa thông qua thuế quan như miễn thuế nhập khẩu sắt thép, nguyên vật liệu xây dựng, lương thực thực phẩm.. đồng thời áp dụng thuế suất tối đa kết hợp với thuế suất lũy tiến đối với bất động sản thứ hai trở lên!
  Tài nguyên đất đai là sở hữu toàn dân do nhà nước quản lý, vậy nên chính phủ xem xét cấp nhà đất cho người dân như những năm 80 của thế kỷ trước, vừa hạ nhiệt giá bong bóng bất động sản để mọi người đều được hưởng lợi và AI AI cũng có nhà để ở! Điều đó sẽ đem lại hiệu quả tuyệt đối, mang lại lợi ích kinh tế rất cao, vừa điều tiết an sinh xã hội, vừa bảo đảm an ninh lương thực toàn cầu giúp nâng cao năng lực, lợi thế cạnh tranh bền vững hơn trong sản xuất cho quốc gia là góp phần thu hút vốn đầu tư nước ngoài một cách hiệu quả nhất trên thị trường đầu tư quốc tế..!",neutral,VF8,xt7OEJ7JvD0,True
790,Rất đáng mua,positive,VF8,xt7OEJ7JvD0,True
791,A làm vfe34 đi ak,neutral,VF8,xt7OEJ7JvD0,True
792,VIN cho cái cam kết  đc nâng cấp lên pin khô sau này mà giảm 50% giá pin thì tuyệt vời các bác ạ. sạc lần đi 800-1k km thì phê.,positive,VF8,xt7OEJ7JvD0,True
793,Nghe đâu mẫu xe của anh có phiên bản phần mềm mới 8A.11.9.0 rồi. Anh làm video với thiệu về phiên bản phần mềm này đi.,neutral,VF8,xt7OEJ7JvD0,True
794,"hi vọng vf8 cách âm tốt hơn nữa, còn lại mình thấy mọi thứ với vf8 quá oke r",positive,VF8,xt7OEJ7JvD0,True
795,"Theo kinh nghiệm bản thân thì lắp sub rời. Mở nhạc là nó triệt tiêu hết tiếng ồn lốp. Nhiều lúc đi xe, tôi còn say vì quá êm",neutral,VF8,xt7OEJ7JvD0,True
796,Qua năm vf8 lux plus lướt giảm còn 1 tỷ1 thì mình đổi crv qua 😚,neutral,VF8,xt7OEJ7JvD0,True
797,Cảm ơn Tipcar nói chung và cảm ơn anh nói riêng vì đã chia sẻ clip rất bổ ít mặc dù e chưa có khả năng mua VF8 ở hiện tại,positive,VF8,xt7OEJ7JvD0,True
798,"Nhiều người nghĩ xe điện là bảo vệ môi trường, xe điện là xu thế của tương lai là sai lầm. Tương lai là xe chạy bằng khí hydro. Đó mới là xe bảo vệ môi trường lại còn Nạp nhiên liệu tiện lợi nhanh chóng. Chờ đến 5,7 năm nữa thì hiện tại xe xăng, dầu hay xăng lai điện vẫn là chân ái.",negative,VF8,xt7OEJ7JvD0,True
799,Giờ ở trên mạng và các trang luôn có những kẻ chia rẽ đoàn kết và chia rẽ lòng tin với nước và hàng Việt Nam,positive,VF8,xt7OEJ7JvD0,True
800,"Tôi thấy thay đổi đắt giá nhất trên dòng VF8 Lux Plus này chính là giá đắt hơn, còn lại thì trải nghiệm vận hành không thay đổi gì mấy, trợ lí ảo Vivi thì chỉ là 1 tính năng công nghệ màu mè kiểu có cũng được, ko có cũng ko sao.",negative,VF8,xt7OEJ7JvD0,True
801,"7.8.9 biển trắng thấy ít trên đường do giá bán vẫn còn cao so với thu nhập của người dân, vinfast nên tập trung vào 3.5.6.",neutral,VF8,xt7OEJ7JvD0,True
802,ước mơ lên đc em này,positive,VF8,xt7OEJ7JvD0,True
803,Em cũng ước mơ vf8 plus :3,positive,VF8,xt7OEJ7JvD0,True
804,em 29 tuôi vẫn thích vf8 hơn vf7 bác ạ hay e quá già so vs tuổi nhỉ các bác 😅,positive,VF8,xt7OEJ7JvD0,True
805,25 tuổi vẫn thích vf8 hơn nè,positive,VF8,xt7OEJ7JvD0,True
806,tôi cũng rất thích VF8,positive,VF8,xt7OEJ7JvD0,True
807,Mẫu này đẹp quá,positive,VF8,xt7OEJ7JvD0,True
808,vf7 rẻ hơn vf8; vf7 đẹp rồi; chứ lên vf8 cao hơn,neutral,VF8,xt7OEJ7JvD0,True
809,"Vf8 To Bự, vô Phố hay đi Trung Tâm Sẽ chật trội khó xoay trở hơn",negative,VF8,xt7OEJ7JvD0,True
810,Xe điện mình rất thích byd,negative,VF8,xt7OEJ7JvD0,True
811,Tôi củng thích vf8 nhất. Đẹp điềm đạm,positive,VF8,xt7OEJ7JvD0,True
812,em cũng mơ ước như anh,neutral,VF8,xt7OEJ7JvD0,True
813,"Cần cải thiện phạm vi hoạt động sau mỗi lần sạc pin lên cao như các xe của TQ hiện nay...toàn 680km-1000km sau 1 lần sạc, độ cách âm ngon lên, và vô lăng cần đầm chắc như CRV ấy. Thân",neutral,VF8,xt7OEJ7JvD0,True
814,Những người ủng hộ Vin đợt đầu vượt qua bao nhiêu điều tiếng và thiệt thòi.,neutral,VF8,xt7OEJ7JvD0,True
815,nghe tipCar sướng tai thật,positive,VF8,xt7OEJ7JvD0,True
816,Hệ thống làm mát đã nâng cấp chưa anh ơi?! Mong a hồi đáp,neutral,VF8,xt7OEJ7JvD0,True
817,"Hiện tại m đang sử dụng 1 xe cx5 và 1 xe lux a. Tuy nhiên, nếu sd cho gia đình, M cảm thấy không gian chưa đc thoải mái. M đang có nhu cầu 1 chiếc xe rộng rãi , và m đã cọc chiếc VF9 bản 6 chỗ vì thực sự ấn tượng với những trang bị của xe. Còn về mặt không gian thì vẫn rất rất phân vân với canival. Xin được tipcar tư vấn.",neutral,VF8,xt7OEJ7JvD0,True
818,Vin có nâng cấp camera lùi và camera 360 ko admin. chứ xe hơn tỷ mà camera lỏm quá,neutral,VF8,xt7OEJ7JvD0,True
819,Chính ra Vin mà có cái công nghệ Phev thì chắc vô đối thị trường luôn 😅,neutral,VF8,xt7OEJ7JvD0,True
820,"xin ý kiến a việc đổi vf8 từ bản 2022 qua 2024, mất adas thì phải",neutral,VF8,xt7OEJ7JvD0,True
821,Mình không biết lái ô tô & cũng chưa có tiền mua ô tô nhưng nhìn cái xe này thấy đẹp nhất trong dàn xe của Vinfast,positive,VF8,xt7OEJ7JvD0,True
822,Vf8 có mấy phiên bản ae nhỉ. Mình thấy có bản S lux mà hơi khác so với hồi đầu ra mắt.,neutral,VF8,xt7OEJ7JvD0,True
